"seqid","source","type","start","end","score","strand","phase","attributes","longitud"
"JAJSEB010000012.1","Genbank","CDS",171505,172890,".","+","0","ID=cds-KAH9600201.1;Parent=rna-gnl|WGS:JAJSEB|jg8901.t1;Dbxref=NCBI_GP:KAH9600201.1;Name=KAH9600201.1;gbkey=CDS;locus_tag=LSM04_007332;orig_transcript_id=gnl|WGS:JAJSEB|jg8901.t1;product=Equilibrative nucleoside transporter;protein_id=KAH9600201.1",1386
"JAJSEB010000012.1","Genbank","gene",174606,175190,".","+",".","ID=gene-LSM04_001228;Name=LSM04_001228;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001228",585
"JAJSEB010000012.1","Genbank","mRNA",174606,175190,".","+",".","ID=rna-gnl|WGS:JAJSEB|jg8902.t1;Parent=gene-LSM04_001228;gbkey=mRNA;locus_tag=LSM04_001228;orig_protein_id=gnl|WGS:JAJSEB|jg8902.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8902.t1;product=hypothetical protein",585
"JAJSEB010000012.1","Genbank","exon",174606,175190,".","+",".","ID=exon-gnl|WGS:JAJSEB|jg8902.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8902.t1;gbkey=mRNA;locus_tag=LSM04_001228;orig_protein_id=gnl|WGS:JAJSEB|jg8902.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8902.t1;product=hypothetical protein",585
"JAJSEB010000012.1","Genbank","CDS",174606,175190,".","+","0","ID=cds-KAH9600079.1;Parent=rna-gnl|WGS:JAJSEB|jg8902.t1;Dbxref=NCBI_GP:KAH9600079.1;Name=KAH9600079.1;gbkey=CDS;locus_tag=LSM04_001228;orig_transcript_id=gnl|WGS:JAJSEB|jg8902.t1;product=hypothetical protein;protein_id=KAH9600079.1",585
"JAJSEB010000012.1","Genbank","gene",175212,175955,".","+",".","ID=gene-LSM04_001987;Name=LSM04_001987;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001987",744
"JAJSEB010000012.1","Genbank","mRNA",175212,175955,".","+",".","ID=rna-gnl|WGS:JAJSEB|jg8903.t1;Parent=gene-LSM04_001987;gbkey=mRNA;locus_tag=LSM04_001987;orig_protein_id=gnl|WGS:JAJSEB|jg8903.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8903.t1;product=Equilibrative nucleoside transporter",744
"JAJSEB010000012.1","Genbank","exon",175212,175955,".","+",".","ID=exon-gnl|WGS:JAJSEB|jg8903.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8903.t1;gbkey=mRNA;locus_tag=LSM04_001987;orig_protein_id=gnl|WGS:JAJSEB|jg8903.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8903.t1;product=Equilibrative nucleoside transporter",744
"JAJSEB010000012.1","Genbank","CDS",175212,175955,".","+","0","ID=cds-KAH9600095.1;Parent=rna-gnl|WGS:JAJSEB|jg8903.t1;Dbxref=NCBI_GP:KAH9600095.1;Name=KAH9600095.1;gbkey=CDS;locus_tag=LSM04_001987;orig_transcript_id=gnl|WGS:JAJSEB|jg8903.t1;product=Equilibrative nucleoside transporter;protein_id=KAH9600095.1",744
"JAJSEB010000012.1","Genbank","gene",177359,177916,".","+",".","ID=gene-LSM04_003366;Name=LSM04_003366;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003366",558
"JAJSEB010000012.1","Genbank","mRNA",177359,177916,".","+",".","ID=rna-gnl|WGS:JAJSEB|jg8904.t1;Parent=gene-LSM04_003366;gbkey=mRNA;locus_tag=LSM04_003366;orig_protein_id=gnl|WGS:JAJSEB|jg8904.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8904.t1;product=hypothetical protein",558
"JAJSEB010000012.1","Genbank","exon",177359,177916,".","+",".","ID=exon-gnl|WGS:JAJSEB|jg8904.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8904.t1;gbkey=mRNA;locus_tag=LSM04_003366;orig_protein_id=gnl|WGS:JAJSEB|jg8904.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8904.t1;product=hypothetical protein",558
"JAJSEB010000012.1","Genbank","CDS",177359,177916,".","+","0","ID=cds-KAH9600126.1;Parent=rna-gnl|WGS:JAJSEB|jg8904.t1;Dbxref=NCBI_GP:KAH9600126.1;Name=KAH9600126.1;gbkey=CDS;locus_tag=LSM04_003366;orig_transcript_id=gnl|WGS:JAJSEB|jg8904.t1;product=hypothetical protein;protein_id=KAH9600126.1",558
"JAJSEB010000012.1","Genbank","gene",178389,178757,".","+",".","ID=gene-LSM04_002964;Name=LSM04_002964;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_002964",369
"JAJSEB010000012.1","Genbank","mRNA",178389,178757,".","+",".","ID=rna-gnl|WGS:JAJSEB|jg8905.t1;Parent=gene-LSM04_002964;gbkey=mRNA;locus_tag=LSM04_002964;orig_protein_id=gnl|WGS:JAJSEB|jg8905.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8905.t1;product=hypothetical protein",369
"JAJSEB010000012.1","Genbank","exon",178389,178757,".","+",".","ID=exon-gnl|WGS:JAJSEB|jg8905.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8905.t1;gbkey=mRNA;locus_tag=LSM04_002964;orig_protein_id=gnl|WGS:JAJSEB|jg8905.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8905.t1;product=hypothetical protein",369
"JAJSEB010000012.1","Genbank","CDS",178389,178757,".","+","0","ID=cds-KAH9600119.1;Parent=rna-gnl|WGS:JAJSEB|jg8905.t1;Dbxref=NCBI_GP:KAH9600119.1;Name=KAH9600119.1;gbkey=CDS;locus_tag=LSM04_002964;orig_transcript_id=gnl|WGS:JAJSEB|jg8905.t1;product=hypothetical protein;protein_id=KAH9600119.1",369
"JAJSEB010000012.1","Genbank","gene",180393,182270,".","+",".","ID=gene-LSM04_003368;Name=LSM04_003368;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003368",1878
"JAJSEB010000012.1","Genbank","mRNA",180393,182270,".","+",".","ID=rna-gnl|WGS:JAJSEB|jg8906.t1;Parent=gene-LSM04_003368;gbkey=mRNA;locus_tag=LSM04_003368;orig_protein_id=gnl|WGS:JAJSEB|jg8906.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8906.t1;product=Adenylosuccinate synthetase",1878
"JAJSEB010000012.1","Genbank","exon",180393,182270,".","+",".","ID=exon-gnl|WGS:JAJSEB|jg8906.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8906.t1;gbkey=mRNA;locus_tag=LSM04_003368;orig_protein_id=gnl|WGS:JAJSEB|jg8906.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8906.t1;product=Adenylosuccinate synthetase",1878
"JAJSEB010000012.1","Genbank","CDS",180393,182270,".","+","0","ID=cds-KAH9600127.1;Parent=rna-gnl|WGS:JAJSEB|jg8906.t1;Dbxref=NCBI_GP:KAH9600127.1;Name=KAH9600127.1;gbkey=CDS;locus_tag=LSM04_003368;orig_transcript_id=gnl|WGS:JAJSEB|jg8906.t1;product=Adenylosuccinate synthetase;protein_id=KAH9600127.1",1878
"JAJSEB010000012.1","Genbank","gene",183851,184204,".","+",".","ID=gene-LSM04_007835;Name=LSM04_007835;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007835",354
"JAJSEB010000012.1","Genbank","mRNA",183851,184204,".","+",".","ID=rna-gnl|WGS:JAJSEB|jg8907.t1;Parent=gene-LSM04_007835;gbkey=mRNA;locus_tag=LSM04_007835;orig_protein_id=gnl|WGS:JAJSEB|jg8907.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8907.t1;product=Tctex-1",354
"JAJSEB010000012.1","Genbank","exon",183851,184204,".","+",".","ID=exon-gnl|WGS:JAJSEB|jg8907.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8907.t1;gbkey=mRNA;locus_tag=LSM04_007835;orig_protein_id=gnl|WGS:JAJSEB|jg8907.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8907.t1;product=Tctex-1",354
"JAJSEB010000012.1","Genbank","CDS",183851,184204,".","+","0","ID=cds-KAH9600210.1;Parent=rna-gnl|WGS:JAJSEB|jg8907.t1;Dbxref=NCBI_GP:KAH9600210.1;Name=KAH9600210.1;gbkey=CDS;locus_tag=LSM04_007835;orig_transcript_id=gnl|WGS:JAJSEB|jg8907.t1;product=Tctex-1;protein_id=KAH9600210.1",354
"JAJSEB010000012.1","Genbank","gene",184903,186639,".","+",".","ID=gene-LSM04_001639;Name=LSM04_001639;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001639",1737
"JAJSEB010000012.1","Genbank","mRNA",184903,186639,".","+",".","ID=rna-gnl|WGS:JAJSEB|jg8908.t1;Parent=gene-LSM04_001639;gbkey=mRNA;locus_tag=LSM04_001639;orig_protein_id=gnl|WGS:JAJSEB|jg8908.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8908.t1;product=Mitochondrial glycoprotein",1737
"JAJSEB010000012.1","Genbank","exon",184903,186639,".","+",".","ID=exon-gnl|WGS:JAJSEB|jg8908.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8908.t1;gbkey=mRNA;locus_tag=LSM04_001639;orig_protein_id=gnl|WGS:JAJSEB|jg8908.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8908.t1;product=Mitochondrial glycoprotein",1737
"JAJSEB010000012.1","Genbank","CDS",184903,186639,".","+","0","ID=cds-KAH9600088.1;Parent=rna-gnl|WGS:JAJSEB|jg8908.t1;Dbxref=NCBI_GP:KAH9600088.1;Name=KAH9600088.1;gbkey=CDS;locus_tag=LSM04_001639;orig_transcript_id=gnl|WGS:JAJSEB|jg8908.t1;product=Mitochondrial glycoprotein;protein_id=KAH9600088.1",1737
"JAJSEB010000012.1","Genbank","gene",187142,187714,".","+",".","ID=gene-LSM04_009149;Name=LSM04_009149;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_009149",573
"JAJSEB010000012.1","Genbank","mRNA",187142,187714,".","+",".","ID=rna-gnl|WGS:JAJSEB|jg8909.t1;Parent=gene-LSM04_009149;gbkey=mRNA;locus_tag=LSM04_009149;orig_protein_id=gnl|WGS:JAJSEB|jg8909.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8909.t1;product=EF-hand domain",573
"JAJSEB010000012.1","Genbank","exon",187142,187714,".","+",".","ID=exon-gnl|WGS:JAJSEB|jg8909.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8909.t1;gbkey=mRNA;locus_tag=LSM04_009149;orig_protein_id=gnl|WGS:JAJSEB|jg8909.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8909.t1;product=EF-hand domain",573
"JAJSEB010000012.1","Genbank","CDS",187142,187714,".","+","0","ID=cds-KAH9600226.1;Parent=rna-gnl|WGS:JAJSEB|jg8909.t1;Dbxref=NCBI_GP:KAH9600226.1;Name=KAH9600226.1;gbkey=CDS;locus_tag=LSM04_009149;orig_transcript_id=gnl|WGS:JAJSEB|jg8909.t1;product=EF-hand domain;protein_id=KAH9600226.1",573
"JAJSEB010000012.1","Genbank","gene",188391,189566,".","+",".","ID=gene-LSM04_001970;Name=LSM04_001970;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001970",1176
"JAJSEB010000012.1","Genbank","mRNA",188391,189566,".","+",".","ID=rna-gnl|WGS:JAJSEB|jg8910.t1;Parent=gene-LSM04_001970;gbkey=mRNA;locus_tag=LSM04_001970;orig_protein_id=gnl|WGS:JAJSEB|jg8910.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8910.t1;product=Alpha/beta hydrolase fold-1",1176
"JAJSEB010000012.1","Genbank","exon",188391,189566,".","+",".","ID=exon-gnl|WGS:JAJSEB|jg8910.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8910.t1;gbkey=mRNA;locus_tag=LSM04_001970;orig_protein_id=gnl|WGS:JAJSEB|jg8910.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8910.t1;product=Alpha/beta hydrolase fold-1",1176
"JAJSEB010000012.1","Genbank","CDS",188391,189566,".","+","0","ID=cds-KAH9600093.1;Parent=rna-gnl|WGS:JAJSEB|jg8910.t1;Dbxref=NCBI_GP:KAH9600093.1;Name=KAH9600093.1;gbkey=CDS;locus_tag=LSM04_001970;orig_transcript_id=gnl|WGS:JAJSEB|jg8910.t1;product=Alpha/beta hydrolase fold-1;protein_id=KAH9600093.1",1176
"JAJSEB010000012.1","Genbank","gene",190051,191733,".","+",".","ID=gene-LSM04_007841;Name=LSM04_007841;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007841",1683
"JAJSEB010000012.1","Genbank","mRNA",190051,191733,".","+",".","ID=rna-gnl|WGS:JAJSEB|jg8911.t1;Parent=gene-LSM04_007841;gbkey=mRNA;locus_tag=LSM04_007841;orig_protein_id=gnl|WGS:JAJSEB|jg8911.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8911.t1;product=protein of unknown function DUF155",1683
"JAJSEB010000012.1","Genbank","exon",190051,191733,".","+",".","ID=exon-gnl|WGS:JAJSEB|jg8911.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8911.t1;gbkey=mRNA;locus_tag=LSM04_007841;orig_protein_id=gnl|WGS:JAJSEB|jg8911.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8911.t1;product=protein of unknown function DUF155",1683
"JAJSEB010000012.1","Genbank","CDS",190051,191733,".","+","0","ID=cds-KAH9600211.1;Parent=rna-gnl|WGS:JAJSEB|jg8911.t1;Dbxref=NCBI_GP:KAH9600211.1;Name=KAH9600211.1;gbkey=CDS;locus_tag=LSM04_007841;orig_transcript_id=gnl|WGS:JAJSEB|jg8911.t1;product=protein of unknown function DUF155;protein_id=KAH9600211.1",1683
"JAJSEB010000012.1","Genbank","gene",192394,192627,".","+",".","ID=gene-LSM04_002857;Name=LSM04_002857;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_002857",234
"JAJSEB010000012.1","Genbank","mRNA",192394,192627,".","+",".","ID=rna-gnl|WGS:JAJSEB|jg8912.t1;Parent=gene-LSM04_002857;gbkey=mRNA;locus_tag=LSM04_002857;orig_protein_id=gnl|WGS:JAJSEB|jg8912.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8912.t1;product=DNA-directed RNA polymerase",234
"JAJSEB010000012.1","Genbank","exon",192394,192627,".","+",".","ID=exon-gnl|WGS:JAJSEB|jg8912.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8912.t1;gbkey=mRNA;locus_tag=LSM04_002857;orig_protein_id=gnl|WGS:JAJSEB|jg8912.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8912.t1;product=DNA-directed RNA polymerase",234
"JAJSEB010000012.1","Genbank","CDS",192394,192627,".","+","0","ID=cds-KAH9600117.1;Parent=rna-gnl|WGS:JAJSEB|jg8912.t1;Dbxref=NCBI_GP:KAH9600117.1;Name=KAH9600117.1;gbkey=CDS;locus_tag=LSM04_002857;orig_transcript_id=gnl|WGS:JAJSEB|jg8912.t1;product=DNA-directed RNA polymerase;protein_id=KAH9600117.1",234
"JAJSEB010000012.1","Genbank","gene",193232,194758,".","+",".","ID=gene-LSM04_002802;Name=LSM04_002802;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_002802",1527
"JAJSEB010000012.1","Genbank","mRNA",193232,194758,".","+",".","ID=rna-gnl|WGS:JAJSEB|jg8913.t1;Parent=gene-LSM04_002802;gbkey=mRNA;locus_tag=LSM04_002802;orig_protein_id=gnl|WGS:JAJSEB|jg8913.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8913.t1;product=hypothetical protein",1527
"JAJSEB010000012.1","Genbank","exon",193232,194758,".","+",".","ID=exon-gnl|WGS:JAJSEB|jg8913.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8913.t1;gbkey=mRNA;locus_tag=LSM04_002802;orig_protein_id=gnl|WGS:JAJSEB|jg8913.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8913.t1;product=hypothetical protein",1527
"JAJSEB010000012.1","Genbank","CDS",193232,194758,".","+","0","ID=cds-KAH9600115.1;Parent=rna-gnl|WGS:JAJSEB|jg8913.t1;Dbxref=NCBI_GP:KAH9600115.1;Name=KAH9600115.1;gbkey=CDS;locus_tag=LSM04_002802;orig_transcript_id=gnl|WGS:JAJSEB|jg8913.t1;product=hypothetical protein;protein_id=KAH9600115.1",1527
"JAJSEB010000012.1","Genbank","gene",196529,198565,".","+",".","ID=gene-LSM04_001458;Name=LSM04_001458;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001458",2037
"JAJSEB010000012.1","Genbank","mRNA",196529,198565,".","+",".","ID=rna-gnl|WGS:JAJSEB|jg8914.t1;Parent=gene-LSM04_001458;gbkey=mRNA;locus_tag=LSM04_001458;orig_protein_id=gnl|WGS:JAJSEB|jg8914.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8914.t1;product=hypothetical protein",2037
"JAJSEB010000012.1","Genbank","exon",196529,198565,".","+",".","ID=exon-gnl|WGS:JAJSEB|jg8914.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8914.t1;gbkey=mRNA;locus_tag=LSM04_001458;orig_protein_id=gnl|WGS:JAJSEB|jg8914.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8914.t1;product=hypothetical protein",2037
"JAJSEB010000012.1","Genbank","CDS",196529,198565,".","+","0","ID=cds-KAH9600086.1;Parent=rna-gnl|WGS:JAJSEB|jg8914.t1;Dbxref=NCBI_GP:KAH9600086.1;Name=KAH9600086.1;gbkey=CDS;locus_tag=LSM04_001458;orig_transcript_id=gnl|WGS:JAJSEB|jg8914.t1;product=hypothetical protein;protein_id=KAH9600086.1",2037
"JAJSEB010000012.1","Genbank","gene",201198,204428,".","+",".","ID=gene-LSM04_000667;Name=LSM04_000667;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_000667",3231
"JAJSEB010000012.1","Genbank","mRNA",201198,204428,".","+",".","ID=rna-gnl|WGS:JAJSEB|jg8915.t1;Parent=gene-LSM04_000667;gbkey=mRNA;locus_tag=LSM04_000667;orig_protein_id=gnl|WGS:JAJSEB|jg8915.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8915.t1;product=Aminoacyl-tRNA synthetase",3231
"JAJSEB010000012.1","Genbank","exon",201198,204428,".","+",".","ID=exon-gnl|WGS:JAJSEB|jg8915.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8915.t1;gbkey=mRNA;locus_tag=LSM04_000667;orig_protein_id=gnl|WGS:JAJSEB|jg8915.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8915.t1;product=Aminoacyl-tRNA synthetase",3231
"JAJSEB010000012.1","Genbank","CDS",201198,204428,".","+","0","ID=cds-KAH9600073.1;Parent=rna-gnl|WGS:JAJSEB|jg8915.t1;Dbxref=NCBI_GP:KAH9600073.1;Name=KAH9600073.1;gbkey=CDS;locus_tag=LSM04_000667;orig_transcript_id=gnl|WGS:JAJSEB|jg8915.t1;product=Aminoacyl-tRNA synthetase;protein_id=KAH9600073.1",3231
"JAJSEB010000012.1","Genbank","gene",204822,205181,".","+",".","ID=gene-LSM04_007956;Name=LSM04_007956;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007956",360
"JAJSEB010000012.1","Genbank","mRNA",204822,205181,".","+",".","ID=rna-gnl|WGS:JAJSEB|jg8916.t1;Parent=gene-LSM04_007956;gbkey=mRNA;locus_tag=LSM04_007956;orig_protein_id=gnl|WGS:JAJSEB|jg8916.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8916.t1;product=hypothetical protein",360
"JAJSEB010000012.1","Genbank","exon",204822,205181,".","+",".","ID=exon-gnl|WGS:JAJSEB|jg8916.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8916.t1;gbkey=mRNA;locus_tag=LSM04_007956;orig_protein_id=gnl|WGS:JAJSEB|jg8916.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8916.t1;product=hypothetical protein",360
"JAJSEB010000012.1","Genbank","CDS",204822,205181,".","+","0","ID=cds-KAH9600213.1;Parent=rna-gnl|WGS:JAJSEB|jg8916.t1;Dbxref=NCBI_GP:KAH9600213.1;Name=KAH9600213.1;gbkey=CDS;locus_tag=LSM04_007956;orig_transcript_id=gnl|WGS:JAJSEB|jg8916.t1;product=hypothetical protein;protein_id=KAH9600213.1",360
"JAJSEB010000012.1","Genbank","gene",205751,207064,".","+",".","ID=gene-LSM04_007212;Name=LSM04_007212;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007212",1314
"JAJSEB010000012.1","Genbank","mRNA",205751,207064,".","+",".","ID=rna-gnl|WGS:JAJSEB|jg8917.t1;Parent=gene-LSM04_007212;gbkey=mRNA;locus_tag=LSM04_007212;orig_protein_id=gnl|WGS:JAJSEB|jg8917.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8917.t1;product=ATPase",1314
"JAJSEB010000012.1","Genbank","exon",205751,207064,".","+",".","ID=exon-gnl|WGS:JAJSEB|jg8917.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8917.t1;gbkey=mRNA;locus_tag=LSM04_007212;orig_protein_id=gnl|WGS:JAJSEB|jg8917.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8917.t1;product=ATPase",1314
"JAJSEB010000012.1","Genbank","CDS",205751,207064,".","+","0","ID=cds-KAH9600199.1;Parent=rna-gnl|WGS:JAJSEB|jg8917.t1;Dbxref=NCBI_GP:KAH9600199.1;Name=KAH9600199.1;gbkey=CDS;locus_tag=LSM04_007212;orig_transcript_id=gnl|WGS:JAJSEB|jg8917.t1;product=ATPase;protein_id=KAH9600199.1",1314
"JAJSEB010000012.1","Genbank","gene",208080,211778,".","+",".","ID=gene-LSM04_005547;Name=LSM04_005547;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005547",3699
"JAJSEB010000012.1","Genbank","mRNA",208080,211778,".","+",".","ID=rna-gnl|WGS:JAJSEB|jg8918.t1;Parent=gene-LSM04_005547;gbkey=mRNA;locus_tag=LSM04_005547;orig_protein_id=gnl|WGS:JAJSEB|jg8918.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8918.t1;product=hypothetical protein",3699
"JAJSEB010000012.1","Genbank","exon",208080,211778,".","+",".","ID=exon-gnl|WGS:JAJSEB|jg8918.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8918.t1;gbkey=mRNA;locus_tag=LSM04_005547;orig_protein_id=gnl|WGS:JAJSEB|jg8918.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8918.t1;product=hypothetical protein",3699
"JAJSEB010000012.1","Genbank","CDS",208080,211778,".","+","0","ID=cds-KAH9600167.1;Parent=rna-gnl|WGS:JAJSEB|jg8918.t1;Dbxref=NCBI_GP:KAH9600167.1;Name=KAH9600167.1;gbkey=CDS;locus_tag=LSM04_005547;orig_transcript_id=gnl|WGS:JAJSEB|jg8918.t1;product=hypothetical protein;protein_id=KAH9600167.1",3699
"JAJSEB010000012.1","Genbank","gene",213682,214686,".","+",".","ID=gene-LSM04_002502;Name=LSM04_002502;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_002502",1005
"JAJSEB010000012.1","Genbank","mRNA",213682,214686,".","+",".","ID=rna-gnl|WGS:JAJSEB|jg8919.t1;Parent=gene-LSM04_002502;gbkey=mRNA;locus_tag=LSM04_002502;orig_protein_id=gnl|WGS:JAJSEB|jg8919.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8919.t1;product=Flavoprotein pyridine nucleotide cytochrome reductase-like",1005
"JAJSEB010000012.1","Genbank","exon",213682,214686,".","+",".","ID=exon-gnl|WGS:JAJSEB|jg8919.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8919.t1;gbkey=mRNA;locus_tag=LSM04_002502;orig_protein_id=gnl|WGS:JAJSEB|jg8919.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8919.t1;product=Flavoprotein pyridine nucleotide cytochrome reductase-like",1005
"JAJSEB010000012.1","Genbank","CDS",213682,214686,".","+","0","ID=cds-KAH9600107.1;Parent=rna-gnl|WGS:JAJSEB|jg8919.t1;Dbxref=NCBI_GP:KAH9600107.1;Name=KAH9600107.1;gbkey=CDS;locus_tag=LSM04_002502;orig_transcript_id=gnl|WGS:JAJSEB|jg8919.t1;product=Flavoprotein pyridine nucleotide cytochrome reductase-like;protein_id=KAH9600107.1",1005
"JAJSEB010000012.1","Genbank","gene",216255,217991,".","+",".","ID=gene-LSM04_002616;Name=LSM04_002616;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_002616",1737
"JAJSEB010000012.1","Genbank","mRNA",216255,217991,".","+",".","ID=rna-gnl|WGS:JAJSEB|jg8920.t1;Parent=gene-LSM04_002616;gbkey=mRNA;locus_tag=LSM04_002616;orig_protein_id=gnl|WGS:JAJSEB|jg8920.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8920.t1;product=hypothetical protein",1737
"JAJSEB010000012.1","Genbank","exon",216255,217991,".","+",".","ID=exon-gnl|WGS:JAJSEB|jg8920.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8920.t1;gbkey=mRNA;locus_tag=LSM04_002616;orig_protein_id=gnl|WGS:JAJSEB|jg8920.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8920.t1;product=hypothetical protein",1737
"JAJSEB010000012.1","Genbank","CDS",216255,217991,".","+","0","ID=cds-KAH9600111.1;Parent=rna-gnl|WGS:JAJSEB|jg8920.t1;Dbxref=NCBI_GP:KAH9600111.1;Name=KAH9600111.1;gbkey=CDS;locus_tag=LSM04_002616;orig_transcript_id=gnl|WGS:JAJSEB|jg8920.t1;product=hypothetical protein;protein_id=KAH9600111.1",1737
"JAJSEB010000012.1","Genbank","gene",219172,220041,".","+",".","ID=gene-LSM04_005497;Name=LSM04_005497;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005497",870
"JAJSEB010000012.1","Genbank","mRNA",219172,220041,".","+",".","ID=rna-gnl|WGS:JAJSEB|jg8921.t1;Parent=gene-LSM04_005497;gbkey=mRNA;locus_tag=LSM04_005497;orig_protein_id=gnl|WGS:JAJSEB|jg8921.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8921.t1;product=Dpy-30 motif",870
"JAJSEB010000012.1","Genbank","exon",219172,220041,".","+",".","ID=exon-gnl|WGS:JAJSEB|jg8921.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8921.t1;gbkey=mRNA;locus_tag=LSM04_005497;orig_protein_id=gnl|WGS:JAJSEB|jg8921.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8921.t1;product=Dpy-30 motif",870
"JAJSEB010000012.1","Genbank","CDS",219172,220041,".","+","0","ID=cds-KAH9600165.1;Parent=rna-gnl|WGS:JAJSEB|jg8921.t1;Dbxref=NCBI_GP:KAH9600165.1;Name=KAH9600165.1;gbkey=CDS;locus_tag=LSM04_005497;orig_transcript_id=gnl|WGS:JAJSEB|jg8921.t1;product=Dpy-30 motif;protein_id=KAH9600165.1",870
